Date,AAPL,GOOGL,MSFT,AMZN,META,TSLA,NVDA,AVGO,GLDM,NOW,QQQM,SPLG,IONQ,RGTI,OKLO,PLTR,MRNA,NFLX,GE,WMT
2020-07-01,103.29206848144531,74.04350280761719,196.4171600341797,158.23399353027344,252.4800567626953,95.38400268554688,10.580612182617188,28.16683006286621,39.380001068115234,439.20001220703125,,35.737632751464844,,,,,74.09999847,488.8800048828125,29.61117935180664,40.163570404052734
2020-08-01,125.435791,81.08882904052734,216.07705688476562,172.54800415039062,291.8246154785156,166.10667419433594,13.331486701965332,30.87013816833496,39.220001220703125,482.0199890136719,,38.24374771118164,,,,,64.88999938964844,529.5599975585938,30.928314208984375,43.09669494628906
2020-09-01,112.7782974243164,72.93131256103516,202.0012664794922,157.43649291992188,260.67144775390625,143.00332641601562,13.486985206604004,32.396968841552734,37.599998474121094,485,,36.65996551513672,,,,9.5,70.75,500.0299987792969,30.39170265197754,43.604225158691406
2020-10-01,106.0102310180664,80.42100524902344,194.45248413085938,151.8074951171875,261.8757629394531,129.34666442871094,12.497428894042969,31.374120712280273,37.41999816894531,497.57000732421875,107.66407775878906,35.89429855,,,,10.130000114440918,67.47000122070312,475.7399902,36.256683349609375,43.242706298828125
2020-11-01,115.93348693847656,87.3026123,205.5931854248047,158.40199279785156,275.6707458496094,189.1999969482422,13.362396240234375,36.03586196899414,35.400001525878906,534.5499877929688,119.46380615234375,39.78487014770508,,,,27.110000610351562,152.74000549316406,490.70001220703125,49.743003845214844,47.61839294433594
2020-12-01,129.43934631347656,87.21503448486328,214.17176818847656,162.84649658203125,271.8786315917969,235.22332763671875,13.01690673828125,39.290557861328125,37.880001068115234,550.4299926757812,125.1937026977539,41.11289596557617,,,,23.549999237060547,104.47000122070312,540.7299805,52.77253341674805,44.92566680908203
2021-01-01,128.72723388671875,90.93324279785156,223.35800170898438,160.30999755859375,257.1181945800781,264.5100098,12.955674171447754,40.770164489746094,36.68000030517578,543.1599731445312,125.84390258789062,40.89927673339844,11.350000381469727,,,35.18000030517578,173.16000366210938,532.3900146484375,52.23418045043945,43.945045471191406
2021-02-01,118.28933715820312,100.61447143554688,223.7624512,154.64649963378906,256.41156005859375,225.1666717529297,13.678521156311035,42.52314758300781,34.380001068115234,533.4600219726562,126.18435668945312,42.01685715,14.470000267028809,,,23.899999618530273,154.80999755859375,538.8499755859375,61.331153869628906,40.638763427734375
2021-03-01,119.33562469482422,102.63530731201172,227.54962158203125,154.70399475097656,293.14837646484375,222.64332580566406,13.31323528289795,41.961151123046875,34,500.1099853515625,127.64348602294922,43.773033142089844,10.770000457763672,,,23.290000915527344,130.9499969482422,521.6599731445312,64.21675109863281,42.48740005493164
2021-04-01,128.43109130859375,117.11508178710938,243.38742065429688,173.37100219726562,323.5550842285156,236.47999572753906,14.975292205810547,41.60873794555664,35.20000076293945,506.3699951171875,135.21087646484375,46.22910690307617,10.779999732971191,9.930000305175781,,23.040000915527344,178.82000732421875,513.4699707,64.21516418457031,43.94634246826172
2021-05-01,121.73892974853516,117.28178405761719,240.9746094,161.15350341796875,327.1879883,208.4066619873047,16.20747947692871,43.07991027832031,37.86000061035156,473.8800048828125,133.65260314941406,46.540199279785156,9.979999542236328,9.760000228881836,,22.950000762939453,185.00999450683594,502.80999755859375,68.81593322753906,44.612239837646484
2021-06-01,134.0316619873047,121.50857543945312,262.05841064453125,172.00799560546875,346.07891845703125,226.56666564941406,19.9569149,43.49125671386719,35.220001220703125,549.5499877929688,141.93101501464844,47.445167541503906,10.68999958,9.710000038146973,,26.360000610351562,234.97999572753906,528.2100219726562,65.87926483154297,44.46895217895508
2021-07-01,142.74136352539062,134.08546447753906,275.6112365722656,166.37950134277344,354.6286315917969,229.06666564941406,19.459016799926758,44.61853790283203,36.08000183105469,587.8900146484375,146.1227569580078,48.77101516723633,9.920000076293945,9.710000038146973,9.850000381469727,21.709999084472656,353.6000061035156,517.5700073242188,63.43133544921875,44.95140838623047
2021-08-01,148.58370971679688,144.00900268554688,292.0273438,173.5395050048828,377.6003418,245.24000549316406,22.339101791381836,45.70413589477539,36.119998931884766,643.6400146484375,152.25672912597656,50.21825027,9.989999771118164,9.68500042,9.829999923706055,26.34000015258789,376.69000244140625,569.1900024414062,64.53955841064453,46.701541900634766
2021-09-01,138.6820831298828,133.03993225097656,273.2409668,164.2519989013672,337.7979736328125,258.49334716796875,20.677167892456055,44.57532883,34.91999816894531,622.2700195,143.46051025390625,47.73051071166992,10.399999618530273,9.770000457763672,9.829999923706055,24.040000915527344,384.8599853515625,610.3400268554688,63.08234405517578,44.11354064941406
2021-10-01,146.81678771972656,147.34158325195312,321.4108887,168.6215057373047,322.05218505859375,371.3333435058594,25.519075393676758,49.22990036010742,35.459999084472656,697.7600098,154.9791259765625,51.221031188964844,15.039999961853027,10.520000457763672,10.15999984741211,25.87999916,345.2099914550781,690.3099975585938,64.25884246826172,47.291175842285156
2021-11-01,162.00811767578125,141.2223358154297,320.4125061035156,175.35350036621094,322.9379883,381.5866699,32.61475754,51.267906188964844,35.220001220703125,647.7000122070312,158.04452514648438,50.87000274658203,23.81999969482422,10.800000190734863,9.949999809265137,20.649999618530273,352.42999267578125,641.9000244140625,58.20490264892578,44.50915527
2021-12-01,174.28773498535156,144.1627655029297,326.56256103515625,166.7169952392578,334.7722168,352.2600098,29.35586929321289,61.61353302001953,36.36000061035156,649.1099853515625,159.66513061523438,52.96666336,16.700000762939453,10.289999961853027,9.850000381469727,18.209999084472656,253.97999572753906,602.4400024414062,57.88627243041992,45.79413986206055
